pedido_id,cliente_id,fecha_pedido,canal_venta,medio_pago,estado_pedido,tipo_envio,costo_envio
3539,415,2025-09-03,Online,Transferencia,Entregado,Entrega Estandar,10.96
3540,360,2025-09-03,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.57
3541,669,2025-09-05,Online,Tarjeta de Debito,Devuelto,Entrega Estandar,11.98
3542,71,2025-09-05,Online,Transferencia,Entregado,Entrega Estandar,12.18
3543,138,2025-09-05,Online,Transferencia,Entregado,Entrega Estandar,12.18
3544,79,2025-09-06,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.43
3545,44,2025-09-06,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.79
3546,1003,2025-09-06,Online,Transferencia,Entregado,Entrega Estandar,11.88
3547,466,2025-09-06,Online,Tarjeta de Debito,Cancelado,Entrega Estandar,0.0
3548,1017,2025-09-07,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.65
3549,1011,2025-09-07,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3550,296,2025-09-08,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3551,108,2025-09-08,Online,Transferencia,Entregado,Entrega Estandar,9.26
3552,255,2025-09-08,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.72
3553,1060,2025-09-08,Online,Transferencia,Entregado,Entrega Estandar,11.29
3554,1010,2025-09-08,Online,Transferencia,Entregado,Entrega Estandar,10.07
3555,283,2025-09-09,Online,Tarjeta de Credito,Entregado,Entrega Estandar,26.58
3556,1093,2025-09-09,Online,Tarjeta de Debito,Entregado,Entrega Estandar,44.89
3557,25,2025-09-09,Online,Transferencia,Devuelto,Entrega Estandar,11.25
3558,2,2025-09-09,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
3559,115,2025-09-10,Online,Tarjeta de Credito,Entregado,Entrega Express,12.36
3560,274,2025-09-10,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3561,121,2025-09-10,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3562,476,2025-09-10,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.37
3563,70,2025-09-10,Online,Transferencia,Entregado,Entrega Estandar,10.7
3564,1082,2025-09-10,Online,Tarjeta de Debito,Entregado,Entrega Estandar,47.18
3565,1131,2025-09-11,Online,Tarjeta de Debito,Entregado,Entrega Estandar,11.07
3566,553,2025-09-11,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3567,286,2025-09-11,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.32
3568,664,2025-09-12,Online,Transferencia,Entregado,Entrega Estandar,9.53
3569,955,2025-09-12,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.08
3570,115,2025-09-12,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3571,1042,2025-09-12,Online,Tarjeta de Credito,Entregado,Entrega Estandar,11.41
3572,378,2025-09-12,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3573,358,2025-09-12,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3574,983,2025-09-13,Online,Tarjeta de Credito,Cancelado,Entrega Estandar,0.0
3575,338,2025-09-13,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3576,124,2025-09-13,Online,Tarjeta de Debito,Entregado,Entrega Estandar,10.24
3577,552,2025-09-13,Online,Tarjeta de Debito,Entregado,Entrega Estandar,10.24
3578,209,2025-09-13,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.78
3579,556,2025-09-14,Online,Tarjeta de Debito,Entregado,Entrega Estandar,10.91
3580,90,2025-09-14,Online,Transferencia,Entregado,Entrega Estandar,41.98
3581,27,2025-09-15,Online,Tarjeta de Debito,Entregado,Entrega Estandar,12.35
3582,990,2025-09-15,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.17
3583,1044,2025-09-16,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3584,585,2025-09-16,Online,Transferencia,Entregado,Entrega Estandar,11.72
3585,259,2025-09-16,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3586,824,2025-09-16,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
3587,865,2025-09-17,Online,Transferencia,Entregado,Entrega Estandar,11.03
3588,358,2025-09-18,Online,Transferencia,Entregado,Entrega Estandar,9.73
3589,133,2025-09-18,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3590,376,2025-09-18,Online,Transferencia,Entregado,Entrega Estandar,11.99
3591,44,2025-09-18,Online,Transferencia,Entregado,Entrega Estandar,10.95
3592,195,2025-09-18,Online,Tarjeta de Debito,Entregado,Entrega Estandar,11.89
3593,296,2025-09-19,Online,Transferencia,Entregado,Entrega Estandar,11.04
3594,259,2025-09-19,Online,Transferencia,Entregado,Entrega Estandar,45.75
3595,1062,2025-09-20,Online,Transferencia,Entregado,Entrega Estandar,11.38
3596,252,2025-09-20,Online,Transferencia,Entregado,Entrega Estandar,9.5
3597,197,2025-09-20,Online,Tarjeta de Debito,Devuelto,Entrega Express,10.5
3598,380,2025-09-20,Online,Transferencia,Entregado,Entrega Estandar,10.78
3599,881,2025-09-21,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.38
3600,166,2025-09-21,Online,Transferencia,Entregado,Entrega Estandar,10.39
3601,1012,2025-09-21,Online,Transferencia,Entregado,Entrega Estandar,9.89
3602,1142,2025-09-21,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3603,210,2025-09-21,Online,Transferencia,Entregado,Entrega Estandar,9.89
3604,124,2025-09-21,Online,Tarjeta de Credito,Entregado,Entrega Estandar,41.56
3605,859,2025-09-23,Online,Transferencia,Entregado,Entrega Estandar,9.63
3606,1044,2025-09-23,Online,Transferencia,Entregado,Entrega Estandar,41.95
3607,1075,2025-09-23,Online,Transferencia,Entregado,Entrega Estandar,41.93
3608,725,2025-09-24,Online,Tarjeta de Debito,Entregado,Entrega Estandar,10.98
3609,79,2025-09-24,Online,Transferencia,Entregado,Entrega Estandar,45.0
3610,1015,2025-09-25,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3611,815,2025-09-25,Online,Tarjeta de Debito,Entregado,Entrega Estandar,10.61
3612,153,2025-09-25,Online,Transferencia,Entregado,Entrega Estandar,42.68
3613,519,2025-09-25,Online,Tarjeta de Credito,Entregado,Entrega Estandar,11.25
3614,503,2025-09-25,Online,Transferencia,Entregado,Entrega Express,28.83
3615,1185,2025-09-26,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3616,238,2025-09-26,Online,Tarjeta de Debito,Entregado,Entrega Estandar,12.07
3617,27,2025-09-26,Online,Transferencia,Entregado,Entrega Estandar,11.24
3618,810,2025-09-26,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3619,1060,2025-09-26,Online,Transferencia,Entregado,Entrega Estandar,11.02
3620,227,2025-09-27,Online,Tarjeta de Credito,Entregado,Entrega Estandar,12.38
3621,266,2025-09-27,Online,Tarjeta de Debito,Entregado,Entrega Estandar,10.18
3622,938,2025-09-28,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.49
3623,760,2025-09-28,Online,Transferencia,Entregado,Entrega Estandar,9.6
3624,52,2025-09-28,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3625,810,2025-09-28,Online,Tarjeta de Credito,Entregado,Entrega Express,10.89
3626,497,2025-09-28,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3627,339,2025-09-28,Online,Transferencia,Entregado,Entrega Estandar,9.89
3628,500,2025-09-28,Online,Tarjeta de Debito,Entregado,Entrega Estandar,11.09
3629,123,2025-09-29,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3630,991,2025-09-29,Online,Transferencia,Entregado,Entrega Estandar,10.12
3631,195,2025-09-29,Online,Tarjeta de Debito,Entregado,Entrega Estandar,11.89
3632,154,2025-09-30,Online,Transferencia,Entregado,Entrega Express,11.07
3633,191,2025-09-30,Online,Transferencia,Entregado,Entrega Estandar,11.95
3634,1082,2025-10-01,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3635,608,2025-10-01,Online,Transferencia,Entregado,Entrega Estandar,9.28
3636,834,2025-10-01,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3637,1094,2025-10-01,Online,Tarjeta de Debito,Entregado,Entrega Estandar,9.26
3638,902,2025-10-01,Online,Tarjeta de Debito,Entregado,Entrega Estandar,12.33
3639,380,2025-10-02,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.07
3640,868,2025-10-02,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3641,364,2025-10-02,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
3642,63,2025-10-02,Online,Tarjeta de Credito,Entregado,Entrega Estandar,45.0
3643,1061,2025-10-02,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3644,812,2025-10-02,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.67
3645,917,2025-10-03,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3646,586,2025-10-03,Online,Tarjeta de Credito,Entregado,Entrega Estandar,31.82
3647,941,2025-10-03,Online,Transferencia,Devuelto,Entrega Estandar,11.48
3648,735,2025-10-03,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.6
3649,126,2025-10-03,Online,Tarjeta de Credito,Entregado,Entrega Estandar,11.52
3650,382,2025-10-03,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3651,682,2025-10-03,Online,Tarjeta de Debito,Entregado,Entrega Estandar,9.4
3652,336,2025-10-04,Online,Transferencia,Entregado,Entrega Estandar,11.13
3653,435,2025-10-04,Online,Transferencia,Entregado,Entrega Estandar,9.95
3654,239,2025-10-04,Online,Tarjeta de Credito,Entregado,Entrega Estandar,11.84
3655,1009,2025-10-04,Online,Transferencia,Entregado,Entrega Estandar,46.52
3656,407,2025-10-04,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.77
3657,1003,2025-10-04,Online,Tarjeta de Debito,Entregado,Entrega Estandar,9.95
3658,822,2025-10-04,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3659,272,2025-10-04,Online,Tarjeta de Credito,Entregado,Entrega Estandar,11.25
3660,1200,2025-10-04,Online,Tarjeta de Debito,Entregado,Entrega Estandar,13.7
3661,1148,2025-10-04,Online,Transferencia,Entregado,Entrega Estandar,10.69
3662,75,2025-10-04,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
3663,407,2025-10-05,Online,Transferencia,Devuelto,Entrega Estandar,12.09
3664,832,2025-10-05,Online,Transferencia,Entregado,Entrega Express,9.68
3665,836,2025-10-05,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.99
3666,1017,2025-10-05,Online,Transferencia,Entregado,Entrega Estandar,11.91
3667,44,2025-10-06,Online,Tarjeta de Debito,Devuelto,Entrega Estandar,10.45
3668,655,2025-10-06,Online,Tarjeta de Credito,Entregado,Entrega Estandar,11.68
3669,353,2025-10-06,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3670,331,2025-10-06,Online,Transferencia,Entregado,Entrega Estandar,9.65
3671,1133,2025-10-06,Online,Tarjeta de Credito,Entregado,Entrega Estandar,41.46
3672,1109,2025-10-06,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.68
3673,1122,2025-10-06,Online,Transferencia,Entregado,Entrega Estandar,11.05
3674,296,2025-10-07,Online,Tarjeta de Debito,Entregado,Entrega Estandar,52.77
3675,615,2025-10-07,Online,Transferencia,Entregado,Entrega Estandar,11.58
3676,266,2025-10-07,Online,Transferencia,Entregado,Entrega Estandar,10.87
3677,563,2025-10-07,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.17
3678,921,2025-10-07,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.28
3679,46,2025-10-07,Online,Tarjeta de Debito,Entregado,Entrega Estandar,10.39
3680,1085,2025-10-07,Online,Tarjeta de Debito,Entregado,Entrega Estandar,10.72
3681,571,2025-10-07,Online,Transferencia,Entregado,Entrega Estandar,10.47
3682,887,2025-10-07,Online,Tarjeta de Credito,Entregado,Entrega Estandar,53.92
3683,27,2025-10-08,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3684,806,2025-10-08,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3685,382,2025-10-08,Online,Tarjeta de Debito,Entregado,Entrega Estandar,10.37
3686,667,2025-10-08,Online,Transferencia,Entregado,Entrega Estandar,10.75
3687,360,2025-10-08,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3688,695,2025-10-08,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3689,546,2025-10-08,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
3690,382,2025-10-08,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3691,283,2025-10-08,Online,Tarjeta de Debito,Entregado,Entrega Estandar,11.16
3692,271,2025-10-09,Online,Tarjeta de Debito,Entregado,Entrega Estandar,12.29
3693,497,2025-10-09,Online,Transferencia,Entregado,Entrega Estandar,11.67
3694,288,2025-10-09,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
3695,820,2025-10-09,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
3696,46,2025-10-09,Online,Transferencia,Entregado,Entrega Estandar,12.22
3697,1083,2025-10-10,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
3698,77,2025-10-10,Online,Tarjeta de Credito,Entregado,Entrega Estandar,36.84
3699,237,2025-10-10,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3700,546,2025-10-10,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
3701,1037,2025-10-11,Online,Transferencia,Entregado,Entrega Estandar,11.87
3702,975,2025-10-11,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3703,898,2025-10-11,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.46
3704,1103,2025-10-11,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
3705,243,2025-10-11,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3706,251,2025-10-11,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3707,1130,2025-10-12,Online,Tarjeta de Debito,Entregado,Entrega Estandar,9.49
3708,396,2025-10-12,Online,Tarjeta de Debito,Entregado,Entrega Estandar,48.74
3709,928,2025-10-12,Online,Tarjeta de Debito,Entregado,Entrega Estandar,9.63
3710,859,2025-10-12,Online,Transferencia,Entregado,Entrega Estandar,9.85
3711,796,2025-10-12,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.26
3712,859,2025-10-12,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
3713,546,2025-10-12,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3714,382,2025-10-12,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3715,584,2025-10-12,Online,Transferencia,Entregado,Entrega Estandar,11.36
3716,562,2025-10-12,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3717,516,2025-10-12,Online,Transferencia,Entregado,Entrega Estandar,28.44
3718,561,2025-10-12,Fisico,Transferencia,Devuelto,Retiro en Tienda,0.0
3719,70,2025-10-12,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3720,28,2025-10-13,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3721,994,2025-10-13,Online,Transferencia,Entregado,Entrega Estandar,12.41
3722,245,2025-10-13,Online,Transferencia,Entregado,Entrega Estandar,9.55
3723,503,2025-10-13,Online,Transferencia,Entregado,Entrega Estandar,9.55
3724,622,2025-10-13,Online,Tarjeta de Credito,Entregado,Entrega Estandar,48.55
3725,577,2025-10-13,Online,Transferencia,Entregado,Entrega Estandar,9.4
3726,543,2025-10-13,Online,Tarjeta de Credito,Entregado,Entrega Estandar,49.92
3727,983,2025-10-13,Online,Tarjeta de Credito,Entregado,Entrega Estandar,11.43
3728,1131,2025-10-14,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3729,519,2025-10-14,Online,Tarjeta de Credito,Entregado,Entrega Estandar,11.16
3730,686,2025-10-14,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3731,621,2025-10-14,Online,Transferencia,Cancelado,Entrega Estandar,0.0
3732,103,2025-10-15,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3733,813,2025-10-15,Online,Transferencia,Entregado,Entrega Estandar,10.45
3734,210,2025-10-15,Online,Tarjeta de Credito,Cancelado,Entrega Estandar,0.0
3735,44,2025-10-15,Online,Transferencia,Entregado,Entrega Estandar,9.22
3736,887,2025-10-15,Online,Transferencia,Entregado,Entrega Estandar,45.78
3737,161,2025-10-15,Online,Transferencia,Entregado,Entrega Estandar,11.79
3738,296,2025-10-15,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3739,85,2025-10-16,Online,Transferencia,Entregado,Entrega Estandar,9.25
3740,1129,2025-10-16,Online,Tarjeta de Credito,Devuelto,Entrega Express,11.91
3741,588,2025-10-16,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.61
3742,123,2025-10-16,Online,Tarjeta de Debito,Entregado,Entrega Estandar,9.84
3743,252,2025-10-16,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3744,1033,2025-10-16,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.21
3745,691,2025-10-16,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3746,912,2025-10-17,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.61
3747,1158,2025-10-17,Online,Tarjeta de Credito,Entregado,Entrega Estandar,11.56
3748,769,2025-10-17,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.85
3749,115,2025-10-17,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3750,422,2025-10-17,Online,Transferencia,Entregado,Entrega Estandar,11.14
3751,612,2025-10-17,Online,Transferencia,Entregado,Entrega Estandar,10.95
3752,309,2025-10-17,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3753,520,2025-10-18,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.57
3754,530,2025-10-18,Online,Transferencia,Entregado,Entrega Estandar,12.36
3755,799,2025-10-18,Online,Tarjeta de Credito,Devuelto,Entrega Estandar,10.04
3756,82,2025-10-18,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.96
3757,173,2025-10-18,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3758,1057,2025-10-18,Online,Tarjeta de Debito,Entregado,Entrega Estandar,10.24
3759,376,2025-10-18,Online,Transferencia,Entregado,Entrega Estandar,9.99
3760,266,2025-10-18,Online,Tarjeta de Credito,Entregado,Entrega Estandar,49.46
3761,384,2025-10-18,Online,Transferencia,Entregado,Entrega Estandar,11.15
3762,46,2025-10-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.74
3763,166,2025-10-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,11.68
3764,735,2025-10-19,Online,Tarjeta de Debito,Cancelado,Entrega Estandar,0.0
3765,274,2025-10-19,Online,Tarjeta de Debito,Entregado,Entrega Estandar,10.94
3766,214,2025-10-19,Online,Transferencia,Entregado,Entrega Estandar,10.23
3767,715,2025-10-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,10.12
3768,239,2025-10-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,11.63
3769,37,2025-10-19,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
3770,468,2025-10-19,Online,Tarjeta de Credito,Entregado,Entrega Estandar,11.09
3771,1114,2025-10-20,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3772,549,2025-10-20,Online,Tarjeta de Credito,Entregado,Entrega Estandar,49.46
3773,1038,2025-10-21,Online,Transferencia,Entregado,Entrega Estandar,11.79
3774,126,2025-10-21,Online,Transferencia,Entregado,Entrega Express,9.4
3775,1047,2025-10-21,Online,Tarjeta de Credito,Entregado,Entrega Estandar,11.9
3776,909,2025-10-22,Online,Tarjeta de Credito,Entregado,Entrega Express,11.52
3777,397,2025-10-22,Online,Transferencia,Devuelto,Entrega Estandar,10.36
3778,622,2025-10-22,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
3779,245,2025-10-23,Online,Tarjeta de Debito,Devuelto,Entrega Estandar,10.86
3780,1184,2025-10-23,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
3781,735,2025-10-23,Online,Transferencia,Entregado,Entrega Estandar,50.02
3782,338,2025-10-23,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3783,251,2025-10-23,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.71
3784,806,2025-10-23,Online,Tarjeta de Credito,Entregado,Entrega Express,12.06
3785,422,2025-10-23,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.89
3786,978,2025-10-23,Online,Transferencia,Entregado,Entrega Estandar,10.5
3787,239,2025-10-23,Online,Tarjeta de Credito,Entregado,Entrega Estandar,11.03
3788,1184,2025-10-23,Online,Transferencia,Entregado,Entrega Estandar,11.04
3789,1193,2025-10-24,Online,Tarjeta de Debito,Entregado,Entrega Estandar,12.38
3790,1200,2025-10-24,Online,Tarjeta de Credito,Entregado,Entrega Estandar,9.35
3791,243,2025-10-24,Online,Transferencia,Entregado,Entrega Estandar,50.28
3792,937,2025-10-24,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
3793,573,2025-10-24,Online,Tarjeta de Credito,Cancelado,Entrega Estandar,0.0
3794,1083,2025-10-25,Fisico,Transferencia,Entregado,Retiro en Tienda,0.0
3795,238,2025-10-25,Online,Transferencia,Entregado,Entrega Estandar,9.96
3796,1003,2025-10-25,Fisico,Tarjeta de Debito,Entregado,Retiro en Tienda,0.0
3797,706,2025-10-25,Online,Transferencia,Entregado,Entrega Estandar,11.23
3798,382,2025-10-26,Fisico,Tarjeta de Credito,Entregado,Retiro en Tienda,0.0
